,iso_code,region_group,income_group,country,survey,year,category,sex,location,wealth,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,comp_prim_1524_m,comp_lowsec_1524_m,comp_upsec_2029_m,eduyears_2024_m,edu2_2024_m,edu4_2024_m,eduout_prim_m,eduout_lowsec_m,eduout_upsec_m,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,comp_upsec_2029_no,eduyears_2024_no,edu2_2024_no,edu4_2024_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,edu0_prim_m,edu0_prim_no,trans_prim_m,trans_prim_no,trans_lowsec_m,trans_lowsec_no,comp_higher_2yrs_2529_m,comp_higher_2yrs_2529_no,comp_higher_4yrs_2529_m,comp_higher_4yrs_2529_no,comp_higher_4yrs_3034_m,comp_higher_4yrs_3034_no,attend_higher_1822_m,attend_higher_1822_no,overage2plus_m,overage2plus_no,literacy_1524_m,literacy_1524_no,mlevel1_m,mlevel1_no,rlevel1_m,rlevel1_no,slevel1_m,slevel1_no,mlevel2_m,mlevel2_no,rlevel2_m,rlevel2_no,slevel2_m,slevel2_no,mlevel3_m,mlevel3_no,rlevel3_m,rlevel3_no,slevel3_m,slevel3_no,mlevel4_m,mlevel4_no,rlevel4_m,rlevel4_no,slevel4_m,slevel4_no
126150,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Location & Sex & Speaks Language At Home,Female,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.451999992,330.0,,,0.498299986,395.0,0.178599998,138.0,,,0.191200003,142.0,,,,,,,,,,,,
126151,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Location & Sex & Speaks Language At Home,Male,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.414299995,2176.0,,,0.463,2382.0,0.138500005,686.0,,,0.173299998,897.0,0.0239,112.0,,,0.037,194.0,,,,,,
126152,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Location & Sex & Speaks Language At Home,Male,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.435699999,400.0,,,0.478799999,445.0,0.153600007,151.0,,,0.169100001,168.0,0.0233,31.0,,,,,,,,,,
126467,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Location & Sex & Wealth,Female,Urban,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33829999,383.0,,,0.468699992,540.0,0.0995,111.0,,,0.138099998,153.0,,,,,,,,,,,,
126468,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Location & Sex & Wealth,Female,Urban,Quintile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.363799989,340.0,,,0.449600011,409.0,0.092500001,82.0,,,0.151299998,141.0,,,,,,,,,,,,
126469,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Location & Sex & Wealth,Female,Urban,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.392399997,421.0,,,0.493099988,495.0,0.1237,125.0,,,0.172299996,174.0,,,,,,,,,,,,
126470,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Location & Sex & Wealth,Female,Urban,Quintile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.423799992,420.0,,,0.484499991,471.0,0.154200003,147.0,,,0.176499993,177.0,,,,,,,,,,,,
126471,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Location & Sex & Wealth,Female,Urban,Quintile 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.624100029,663.0,,,0.63380003,679.0,0.313899994,317.0,,,0.325399995,328.0,0.062399998,53.0,,,0.067900002,64.0,,,,,,
126472,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Location & Sex & Wealth,Male,Urban,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.394899994,405.0,,,0.474099994,483.0,0.100000001,98.0,,,0.156000003,168.0,,,,,,,,,,,,
126473,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Location & Sex & Wealth,Male,Urban,Quintile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.361200005,382.0,,,0.426200002,457.0,0.092,97.0,,,0.122699998,132.0,,,,,,,,,,,,
126474,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Location & Sex & Wealth,Male,Urban,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40200001,393.0,,,0.45480001,425.0,0.123099998,111.0,,,0.160400003,159.0,,,,,,,,,,,,
126475,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Location & Sex & Wealth,Male,Urban,Quintile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.430500001,482.0,,,0.469900012,514.0,0.139799997,158.0,,,0.169200003,172.0,,,,,0.032499999,38.0,,,,,,
126476,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Location & Sex & Wealth,Male,Urban,Quintile 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61589998,629.0,,,0.636500001,649.0,0.314599991,305.0,,,0.337900013,337.0,0.087300003,83.0,,,0.112099998,109.0,,,,,,
126911,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Sex & Speaks Language At Home & Wealth,Female,,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.345200002,362.0,,,0.473699987,494.0,0.098099999,100.0,,,0.146200001,149.0,,,,,,,,,,,,
126912,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Sex & Speaks Language At Home & Wealth,Female,,Quintile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.353100002,306.0,,,0.447600007,373.0,0.094099998,72.0,,,0.158199996,130.0,,,,,,,,,,,,
126913,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Sex & Speaks Language At Home & Wealth,Female,,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.390700012,395.0,,,0.495299995,462.0,0.124399997,117.0,,,0.169799998,158.0,,,,,,,,,,,,
126914,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Sex & Speaks Language At Home & Wealth,Female,,Quintile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.405099988,379.0,,,0.47299999,423.0,0.146200001,132.0,,,0.173999995,166.0,,,,,,,,,,,,
126915,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Sex & Speaks Language At Home & Wealth,Female,,Quintile 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608799994,579.0,,,0.624599993,596.0,0.291900009,258.0,,,0.307200015,279.0,0.056400001,39.0,,,0.064900003,54.0,,,,,,
126916,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Sex & Speaks Language At Home & Wealth,Female,,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.310400009,66.0,,,0.426299989,100.0,,,,,,,,,,,,,,,,,,
126917,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Sex & Speaks Language At Home & Wealth,Female,,Quintile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.416000009,55.0,,,0.462300003,63.0,,,,,,,,,,,,,,,,,,
126918,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Sex & Speaks Language At Home & Wealth,Female,,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.395500004,44.0,,,0.462300003,55.0,,,,,,,,,,,,,,,,,,
126919,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Sex & Speaks Language At Home & Wealth,Female,,Quintile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53640002,60.0,,,0.557900012,72.0,,,,,,,,,,,,,,,,,,
126920,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Sex & Speaks Language At Home & Wealth,Female,,Quintile 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.695100009,93.0,,,0.692499995,97.0,0.436199993,60.0,,,0.431600004,51.0,,,,,,,,,,,,
126921,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Sex & Speaks Language At Home & Wealth,Male,,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.379799992,354.0,,,0.472299993,427.0,0.089699998,79.0,,,0.158199996,153.0,,,,,,,,,,,,
126922,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Sex & Speaks Language At Home & Wealth,Male,,Quintile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35679999,346.0,,,0.419999987,414.0,0.090000004,85.0,,,0.117899999,122.0,,,,,,,,,,,,
126923,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Sex & Speaks Language At Home & Wealth,Male,,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.403299987,361.0,,,0.449699998,383.0,0.1197,98.0,,,0.158299997,137.0,,,,,,,,,,,,
126924,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Sex & Speaks Language At Home & Wealth,Male,,Quintile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.418500006,420.0,,,0.459899992,457.0,0.134599999,134.0,,,0.164199993,147.0,,,,,0.035999998,37.0,,,,,,
126925,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Sex & Speaks Language At Home & Wealth,Male,,Quintile 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608200014,557.0,,,0.628099978,569.0,0.309300005,262.0,,,0.335900009,295.0,0.086999997,68.0,,,0.109700002,94.0,,,,,,
126926,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Sex & Speaks Language At Home & Wealth,Male,,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.389800012,79.0,,,0.418199986,85.0,,,,,,,,,,,,,,,,,,
126927,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Sex & Speaks Language At Home & Wealth,Male,,Quintile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.360700011,60.0,,,0.439500004,76.0,,,,,,,,,,,,,,,,,,
126928,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Sex & Speaks Language At Home & Wealth,Male,,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.361900002,56.0,,,0.453500003,65.0,,,,,,,,,,,,,,,,,,
126929,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Sex & Speaks Language At Home & Wealth,Male,,Quintile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.478599995,77.0,,,0.489100009,74.0,0.165900007,32.0,,,0.185000002,31.0,,,,,,,,,,,,
126930,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Sex & Speaks Language At Home & Wealth,Male,,Quintile 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.672900021,103.0,,,0.68599999,106.0,0.358099997,57.0,,,0.350699991,55.0,,,,,,,,,,,,
127250,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Location & Speaks Language At Home & Wealth,,Urban,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.364199996,657.0,,,0.477699995,845.0,0.097599998,169.0,,,0.153400004,277.0,,,,,,,,,,,,
127251,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Location & Speaks Language At Home & Wealth,,Urban,Quintile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.361099988,618.0,,,0.435699999,736.0,0.094700001,148.0,,,0.137400001,235.0,,,,,0.0154,31.0,,,,,,
127252,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Location & Speaks Language At Home & Wealth,,Urban,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40079999,715.0,,,0.477400005,801.0,0.123999998,208.0,,,0.167500004,288.0,,,,,0.0239,37.0,,,,,,
127253,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Location & Speaks Language At Home & Wealth,,Urban,Quintile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.414900005,762.0,,,0.469300002,836.0,0.141399994,248.0,,,0.168500006,288.0,0.0232,36.0,,,0.0341,60.0,,,,,,
127254,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Location & Speaks Language At Home & Wealth,,Urban,Quintile 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.609499991,1090.0,,,0.626900017,1119.0,0.302100003,503.0,,,0.32280001,557.0,0.071800001,104.0,,,0.088299997,145.0,,,,,,
127255,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Location & Speaks Language At Home & Wealth,,Urban,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.379000008,127.0,,,0.447699994,171.0,0.109099999,38.0,,,0.116300002,42.0,,,,,,,,,,,,
127256,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Location & Speaks Language At Home & Wealth,,Urban,Quintile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.380899996,103.0,,,0.449000001,126.0,0.083400004,31.0,,,0.127399996,38.0,,,,,,,,,,,,
127257,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Location & Speaks Language At Home & Wealth,,Urban,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38409999,94.0,,,0.458999991,115.0,,,,,0.162100002,44.0,,,,,,,,,,,,
127258,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Location & Speaks Language At Home & Wealth,,Urban,Quintile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.506399989,134.0,,,0.521399975,143.0,0.180800006,54.0,,,0.198300004,58.0,,,,,,,,,,,,
127259,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Location & Speaks Language At Home & Wealth,,Urban,Quintile 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.683600008,193.0,,,0.68720001,199.0,0.394499987,116.0,,,0.387800008,104.0,0.093999997,32.0,,,,,,,,,,
127381,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Location & Sex,Female,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.369399995,41.0,,,,,,,,,,,,,,,,,,
127382,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Location & Sex,Male,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.244200006,30.0,,,,,,,,,,,,,,,,,,
127397,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Location & Sex & Speaks Language At Home,Female,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.403100014,34.0,,,,,,,,,,,,,,,,,,
127421,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2015,Location & Speaks Language At Home & Wealth,,Rural,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.409000009,32.0,,,,,,,,,,,,,,,,,,
133448,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.331200004,1722.0,,,,,0.129199997,594.0,,,,,0.0233,77.0,,
133513,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Sex,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.367300004,957.0,,,,,0.141800001,340.0,,,,,0.0283,44.0,,
133514,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Sex,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.296200007,764.0,,,,,0.116800003,253.0,,,,,0.0184,33.0,,
133587,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Location,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.364199996,1590.0,,,,,0.140599996,535.0,,,,,0.0239,64.0,,
133588,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Location,,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168099999,93.0,,,,,0.071500003,40.0,,,,,,,,
133660,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Speaks Language At Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.397799999,1074.0,,,,,0.174999997,406.0,,,,,0.036499999,59.0,,
133661,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Speaks Language At Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.254599988,613.0,,,,,0.077200003,179.0,,,,,,,,
133811,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Wealth,,,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.233999997,174.0,,,,,0.072700001,56.0,,,,,,,,
133812,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Wealth,,,Quintile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273000002,171.0,,,,,0.097000003,60.0,,,,,,,,
133813,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Wealth,,,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.300099999,193.0,,,,,0.0995,54.0,,,,,,,,
133814,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Wealth,,,Quintile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41839999,260.0,,,,,0.140499994,87.0,,,,,,,,
133815,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Wealth,,,Quintile 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.671000004,400.0,,,,,0.347799987,185.0,,,,,0.087800004,30.0,,
133968,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Location & Sex,Female,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.405800015,886.0,,,,,0.160099998,312.0,,,,,0.029999999,38.0,,
133969,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Location & Sex,Female,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177699998,48.0,,,,,,,,,,,,,,
133970,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Location & Sex,Male,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.324499995,704.0,,,,,0.122000001,223.0,,,,,,,,
133971,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Location & Sex,Male,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156599998,44.0,,,,,,,,,,,,,,
134095,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Sex & Speaks Language At Home,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.439399987,611.0,,,,,0.187099993,233.0,,,,,0.041200001,31.0,,
134096,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Sex & Speaks Language At Home,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.279799998,323.0,,,,,0.088799998,102.0,,,,,,,,
134097,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Sex & Speaks Language At Home,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.355399996,463.0,,,,,0.162699997,173.0,,,,,,,,
134098,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Sex & Speaks Language At Home,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231900007,290.0,,,,,0.066699997,77.0,,,,,,,,
134391,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Sex & Wealth,Female,,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2685,100.0,,,,,0.069300003,33.0,,,,,,,,
134392,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Sex & Wealth,Female,,Quintile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.291599989,96.0,,,,,0.104400001,36.0,,,,,,,,
134393,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Sex & Wealth,Female,,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.357899994,102.0,,,,,0.139300004,32.0,,,,,,,,
134394,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Sex & Wealth,Female,,Quintile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49000001,150.0,,,,,0.157199994,54.0,,,,,,,,
134395,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Sex & Wealth,Female,,Quintile 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70389998,220.0,,,,,0.382600009,105.0,,,,,,,,
134396,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Sex & Wealth,Male,,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.197999999,74.0,,,,,,,,,,,,,,
134397,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Sex & Wealth,Male,,Quintile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.251399994,75.0,,,,,,,,,,,,,,
134398,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Sex & Wealth,Male,,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.254099995,91.0,,,,,,,,,,,,,,
134399,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Sex & Wealth,Male,,Quintile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.349700004,110.0,,,,,0.124499999,33.0,,,,,,,,
134400,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Sex & Wealth,Male,,Quintile 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.635599971,180.0,,,,,0.310499996,80.0,,,,,,,,
134605,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Location & Speaks Language At Home,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42719999,1009.0,,,,,0.185499996,371.0,,,,,0.035599999,49.0,,
134606,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Location & Speaks Language At Home,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.287499994,553.0,,,,,0.086900003,158.0,,,,,,,,
134607,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Location & Speaks Language At Home,,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.188899994,39.0,,,,,,,,,,,,,,
134608,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Location & Speaks Language At Home,,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139400005,48.0,,,,,,,,,,,,,,
134815,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Location & Wealth,,Urban,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257200003,139.0,,,,,0.070799999,41.0,,,,,,,,
134816,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Location & Wealth,,Urban,Quintile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.300500005,152.0,,,,,0.102899998,51.0,,,,,,,,
134817,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Location & Wealth,,Urban,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.303000003,183.0,,,,,0.096100003,50.0,,,,,,,,
134818,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Location & Wealth,,Urban,Quintile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.421299994,249.0,,,,,0.146500006,84.0,,,,,,,,
134819,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PIRLS,2016,Location & Wealth,,Urban,Quintile 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.675300002,387.0,,,,,0.349700004,177.0,,,,,,,,
